,tournament,neutral,home_rank,home_weighted_points,home_team,away_rank,away_weighted_points,away_team,won,rank_diff,point_diff
Croatia,FIFA World Cup qualification,True,162.66666666666666,74.70666666666666,Kosovo,16.833333333333332,477.5566666666667,Croatia,0,145.83333333333331,-402.85
Turkey,FIFA World Cup qualification,False,184.83333333333334,27.378333333333334,Malta,38.166666666666664,290.03666666666663,Turkey,0,146.66666666666669,-262.6583333333333
Argentina,FIFA World Cup qualification,False,43.166666666666664,410.935,Venezuela,4.5,462.20166666666665,Argentina,0,38.666666666666664,-51.26666666666665
Scotland,FIFA World Cup qualification,False,85.83333333333333,160.80666666666664,Belarus,34.166666666666664,493.81333333333333,Scotland,0,51.666666666666664,-333.00666666666666
Albania,FIFA World Cup qualification,False,181.16666666666666,42.68500000000001,Liechtenstein,57.833333333333336,243.60333333333332,Albania,0,123.33333333333331,-200.91833333333332
Netherlands,FIFA World Cup qualification,False,4.0,646.1566666666666,Belgium,19.666666666666668,527.0783333333334,Netherlands,0,-15.666666666666668,119.07833333333326
Bulgaria,FIFA World Cup qualification,False,53.5,378.68666666666667,Norway,46.333333333333336,370.25999999999993,Bulgaria,0,7.166666666666664,8.426666666666733
Canada,FIFA World Cup qualification,False,96.33333333333333,79.475,Haiti,85.5,230.70333333333338,Canada,0,10.833333333333329,-151.22833333333338
Israel,FIFA World Cup qualification,False,83.5,299.77,Luxembourg,96.66666666666667,60.405,Israel,0,-13.166666666666671,239.36499999999998
Italy,FIFA World Cup qualification,False,184.83333333333334,27.378333333333334,Malta,16.833333333333332,440.00500000000005,Italy,0,168.0,-412.6266666666667
Canada,FIFA World Cup qualification,False,164.66666666666666,8.5,Puerto Rico,85.5,230.70333333333338,Canada,0,79.16666666666666,-222.20333333333338
Mexico,FIFA World Cup qualification,False,62.666666666666664,284.3066666666667,Honduras,16.0,494.0733333333333,Mexico,0,46.666666666666664,-209.76666666666665
Guatemala,FIFA World Cup qualification,False,181.5,7.14,Cuba,134.66666666666666,0.0,Guatemala,0,46.83333333333334,7.14
Germany,FIFA World Cup,False,59.166666666666664,183.17666666666665,Korea Republic,1.0,822.7366666666667,Germany,0,58.166666666666664,-639.5600000000001
Netherlands,FIFA World Cup qualification,False,89.16666666666667,206.66,Cyprus,19.666666666666668,527.0783333333334,Netherlands,0,69.5,-320.4183333333334
Scotland,FIFA World Cup qualification,False,26.333333333333332,421.1116666666667,Northern Ireland,34.166666666666664,493.81333333333333,Scotland,0,-7.833333333333332,-72.70166666666665
Czech Republic,FIFA World Cup qualification,False,94.5,127.30499999999999,Faroe Islands,45.5,306.84833333333336,Czech Republic,0,49.0,-179.54333333333335
Panama,FIFA World Cup qualification,False,172.33333333333334,51.0,Dominica,54.0,306.59333333333336,Panama,0,118.33333333333334,-255.59333333333336
Paraguay,FIFA World Cup qualification,False,14.5,367.13333333333327,Colombia,31.166666666666668,421.83,Paraguay,0,-16.666666666666668,-54.696666666666715
Romania,FIFA World Cup qualification,False,90.33333333333333,218.51500000000001,Estonia,34.333333333333336,384.19,Romania,0,55.99999999999999,-165.67499999999998
Uruguay,FIFA World Cup qualification,False,43.166666666666664,410.935,Venezuela,19.0,395.4550000000001,Uruguay,0,24.166666666666664,15.479999999999905
Croatia,FIFA World Cup qualification,False,44.833333333333336,339.45666666666665,Greece,16.833333333333332,477.5566666666667,Croatia,0,28.000000000000004,-138.10000000000002
Portugal,FIFA World Cup qualification,False,90.33333333333333,218.51500000000001,Estonia,3.5,708.9733333333334,Portugal,0,86.83333333333333,-490.45833333333337
Paraguay,FIFA World Cup qualification,False,14.5,367.13333333333327,Colombia,31.166666666666668,421.83,Paraguay,0,-16.666666666666668,-54.696666666666715
United Arab Emirates,FIFA World Cup qualification,True,200.0,0.0,Sri Lanka,79.0,183.25,United Arab Emirates,0,121.0,-183.25
Brazil,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,2.0,638.3583333333332,Brazil,0,7.5,-196.3116666666666
Uruguay,FIFA World Cup qualification,False,14.5,367.13333333333327,Colombia,19.0,395.4550000000001,Uruguay,0,-4.5,-28.32166666666683
Colombia,FIFA World Cup,True,8.0,569.9300000000001,Poland,14.5,367.13333333333327,Colombia,0,-6.5,202.7966666666668
Colombia,FIFA World Cup qualification,False,52.666666666666664,406.9783333333333,Bolivia,14.5,367.13333333333327,Colombia,0,38.166666666666664,39.84500000000003
Denmark,FIFA World Cup qualification,False,89.16666666666667,206.66,Cyprus,12.0,754.7800000000001,Denmark,0,77.16666666666667,-548.1200000000001
Italy,FIFA World Cup qualification,False,184.83333333333334,27.378333333333334,Malta,16.833333333333332,440.00500000000005,Italy,0,168.0,-412.6266666666667
Tanzania,FIFA World Cup qualification,False,157.83333333333334,40.66833333333333,Mauritius,142.0,104.65500000000002,Tanzania,0,15.833333333333343,-63.986666666666686
Portugal,FIFA World Cup qualification,False,90.33333333333333,218.51500000000001,Estonia,3.5,708.9733333333334,Portugal,0,86.83333333333333,-490.45833333333337
Sweden,FIFA World Cup qualification,False,38.166666666666664,290.03666666666663,Turkey,21.0,578.8333333333334,Sweden,0,17.166666666666664,-288.79666666666674
Serbia,FIFA World Cup qualification,False,34.333333333333336,384.19,Romania,34.833333333333336,445.91499999999996,Serbia,0,-0.5,-61.724999999999966
Suriname,FIFA World Cup qualification,False,132.0,25.584999999999997,Antigua and Barbuda,156.33333333333334,0.0,Suriname,0,-24.333333333333343,25.584999999999997
Syria,FIFA World Cup qualification,True,145.16666666666666,104.065,Afghanistan,75.0,232.32833333333335,Syria,0,70.16666666666666,-128.26333333333335
Hungary,FIFA World Cup qualification,False,52.666666666666664,406.9783333333333,Bolivia,50.5,193.13,Hungary,0,2.1666666666666643,213.8483333333333
Colombia,FIFA World Cup qualification,False,64.5,58.74999999999999,Ecuador,14.5,367.13333333333327,Colombia,0,50.0,-308.38333333333327
Malaysia,FIFA World Cup qualification,True,125.5,109.98,Thailand,173.33333333333334,25.450000000000003,Malaysia,0,-47.83333333333334,84.53
Ecuador,FIFA World Cup,True,8.0,569.9300000000001,Poland,64.5,58.74999999999999,Ecuador,0,-56.5,511.18000000000006
Libya,FIFA World Cup qualification,False,123.16666666666667,160.32166666666666,Sudan,98.0,175.64666666666665,Libya,0,25.16666666666667,-15.324999999999989
Romania,FIFA World Cup qualification,False,181.16666666666666,42.68500000000001,Liechtenstein,34.333333333333336,384.19,Romania,0,146.83333333333331,-341.505
Angola,FIFA World Cup qualification,False,132.0,42.01499999999999,Swaziland,139.5,115.98,Angola,0,-7.5,-73.965
United Arab Emirates,FIFA World Cup qualification,False,82.0,129.1316666666667,Uzbekistan,79.0,183.25,United Arab Emirates,0,3.0,-54.11833333333331
Solomon Islands,FIFA World Cup qualification,True,156.83333333333334,86.02,Vanuatu,150.33333333333334,117.98,Solomon Islands,0,6.5,-31.960000000000008
Scotland,FIFA World Cup qualification,False,53.5,378.68666666666667,Norway,34.166666666666664,493.81333333333333,Scotland,0,19.333333333333336,-115.12666666666667
Hungary,FIFA World Cup qualification,False,57.833333333333336,243.60333333333332,Albania,50.5,193.13,Hungary,0,7.333333333333336,50.47333333333333
Bulgaria,FIFA World Cup qualification,False,96.66666666666667,60.405,Israel,46.333333333333336,370.25999999999993,Bulgaria,0,50.333333333333336,-309.8549999999999
Congo,FIFA World Cup qualification,False,49.5,256.27833333333336,Cameroon,89.0,148.03833333333336,Congo,0,-39.5,108.24000000000001
Lebanon,FIFA World Cup qualification,False,149.16666666666666,74.63,Maldives,82.66666666666667,306.0,Lebanon,0,66.49999999999999,-231.37
Swaziland,FIFA World Cup qualification,False,192.33333333333334,31.875,Djibouti,132.0,42.01499999999999,Swaziland,0,60.33333333333334,-10.139999999999993
Brazil,FIFA World Cup qualification,False,43.166666666666664,410.935,Venezuela,2.0,638.3583333333332,Brazil,0,41.166666666666664,-227.42333333333323
Austria,FIFA World Cup qualification,False,170.5,44.43333333333334,Moldova,27.333333333333332,430.10999999999996,Austria,0,143.16666666666666,-385.6766666666666
Italy,FIFA World Cup qualification,False,170.5,44.43333333333334,Moldova,16.833333333333332,440.00500000000005,Italy,0,153.66666666666666,-395.5716666666667
Faroe Islands,FIFA World Cup qualification,False,133.5,78.05166666666666,Latvia,94.5,127.30499999999999,Faroe Islands,0,39.0,-49.25333333333333
Portugal,FIFA World Cup qualification,False,89.16666666666667,206.66,Cyprus,3.5,708.9733333333334,Portugal,0,85.66666666666667,-502.3133333333334
Sweden,FIFA World Cup qualification,False,184.83333333333334,27.378333333333334,Malta,21.0,578.8333333333334,Sweden,0,163.83333333333334,-551.455
Slovakia,FIFA World Cup qualification,False,94.5,127.30499999999999,Faroe Islands,28.5,358.18666666666667,Slovakia,0,66.0,-230.88166666666666
Sweden,FIFA World Cup qualification,False,65.0,346.72499999999997,Finland,21.0,578.8333333333334,Sweden,0,44.0,-232.1083333333334
Slovakia,FIFA World Cup qualification,False,90.33333333333333,218.51500000000001,Estonia,28.5,358.18666666666667,Slovakia,0,61.83333333333333,-139.67166666666665
Denmark,FIFA World Cup qualification,False,21.0,578.8333333333334,Sweden,12.0,754.7800000000001,Denmark,0,9.0,-175.94666666666672
Japan,FIFA World Cup,True,12.0,754.7800000000001,Denmark,57.833333333333336,220.96666666666667,Japan,0,-45.833333333333336,533.8133333333334
Guatemala,FIFA World Cup qualification,False,25.166666666666668,395.195,Costa Rica,134.66666666666666,0.0,Guatemala,0,-109.49999999999999,395.195
Colombia,FIFA World Cup qualification,False,11.0,616.1850000000001,Peru,14.5,367.13333333333327,Colombia,0,-3.5,249.0516666666668
South Africa,FIFA World Cup qualification,False,89.0,148.03833333333336,Congo,74.83333333333333,190.57333333333335,South Africa,0,14.166666666666671,-42.535
Liberia,FIFA World Cup qualification,False,51.0,263.55833333333334,Ghana,143.5,60.69,Liberia,0,-92.5,202.86833333333334
Grenada,FIFA World Cup qualification,False,165.83333333333334,0.0,Guyana,163.16666666666666,47.74,Grenada,0,2.6666666666666856,-47.74
Mexico,FIFA World Cup qualification,False,51.333333333333336,367.03999999999996,Jamaica,16.0,494.0733333333333,Mexico,0,35.333333333333336,-127.03333333333336
Wales,FIFA World Cup qualification,False,120.16666666666667,81.07333333333334,Azerbaijan,19.833333333333332,376.8283333333333,Wales,0,100.33333333333334,-295.755
Guatemala,FIFA World Cup qualification,False,125.33333333333333,81.62166666666666,Nicaragua,134.66666666666666,0.0,Guatemala,0,-9.333333333333329,81.62166666666666
Ukraine,FIFA World Cup qualification,False,8.0,569.9300000000001,Poland,33.333333333333336,405.47333333333336,Ukraine,0,-25.333333333333336,164.4566666666667
Ukraine,FIFA World Cup qualification,False,44.166666666666664,395.24,Montenegro,33.333333333333336,405.47333333333336,Ukraine,0,10.833333333333329,-10.233333333333348
Congo DR,FIFA World Cup qualification,False,49.5,256.27833333333336,Cameroon,39.166666666666664,340.10166666666663,Congo DR,0,10.333333333333336,-83.82333333333327
Morocco,FIFA World Cup qualification,False,104.16666666666667,142.08166666666668,Mauritania,41.333333333333336,380.00333333333333,Morocco,0,62.833333333333336,-237.92166666666665
Ukraine,FIFA World Cup qualification,False,8.0,569.9300000000001,Poland,33.333333333333336,405.47333333333336,Ukraine,0,-25.333333333333336,164.4566666666667
Faroe Islands,FIFA World Cup qualification,False,184.83333333333334,27.378333333333334,Malta,94.5,127.30499999999999,Faroe Islands,0,90.33333333333334,-99.92666666666666
Spain,FIFA World Cup,True,26.333333333333332,421.1116666666667,Northern Ireland,7.333333333333333,608.915,Spain,0,19.0,-187.80333333333328
Germany,FIFA World Cup,True,8.0,521.5266666666665,France,1.0,822.7366666666667,Germany,0,7.0,-301.21000000000015
Czech Republic,FIFA World Cup qualification,False,204.16666666666666,0.0,San Marino,45.5,306.84833333333336,Czech Republic,0,158.66666666666666,-306.84833333333336
Germany,FIFA World Cup,False,2.0,638.3583333333332,Brazil,1.0,822.7366666666667,Germany,0,1.0,-184.37833333333344
Argentina,FIFA World Cup qualification,False,11.0,616.1850000000001,Peru,4.5,462.20166666666665,Argentina,0,6.5,153.9833333333334
Suriname,FIFA World Cup qualification,True,200.16666666666666,0.0,Montserrat,156.33333333333334,0.0,Suriname,0,43.833333333333314,0.0
Niger,FIFA World Cup qualification,False,127.5,71.59833333333331,Togo,107.83333333333333,183.29333333333332,Niger,0,19.66666666666667,-111.69500000000001
Saudi Arabia,FIFA World Cup qualification,False,119.66666666666667,150.8516666666667,Bahrain,67.0,174.54,Saudi Arabia,0,52.66666666666667,-23.688333333333304
Jordan,FIFA World Cup qualification,False,196.5,0.0,Bangladesh,115.16666666666667,140.725,Jordan,0,81.33333333333333,-140.725
Russia,FIFA World Cup qualification,False,20.333333333333332,519.1433333333333,Iceland,64.66666666666667,212.42,Russia,0,-44.33333333333334,306.72333333333336
Spain,FIFA World Cup,True,31.166666666666668,421.83,Paraguay,7.333333333333333,608.915,Spain,0,23.833333333333336,-187.08499999999998
Serbia,FIFA World Cup qualification,False,83.5,299.77,Luxembourg,34.833333333333336,445.91499999999996,Serbia,0,48.666666666666664,-146.14499999999998
Japan,FIFA World Cup qualification,True,114.66666666666667,124.46,Korea DPR,57.833333333333336,220.96666666666667,Japan,0,56.833333333333336,-96.50666666666667
England,FIFA World Cup qualification,False,26.333333333333332,421.1116666666667,Northern Ireland,14.333333333333334,479.66833333333335,England,0,11.999999999999998,-58.55666666666667
Ukraine,FIFA World Cup qualification,False,126.66666666666667,73.19,Kazakhstan,33.333333333333336,405.47333333333336,Ukraine,0,93.33333333333334,-332.28333333333336
Austria,FIFA World Cup qualification,False,133.5,78.05166666666666,Latvia,27.333333333333332,430.10999999999996,Austria,0,106.16666666666667,-352.0583333333333
Uzbekistan,FIFA World Cup qualification,True,83.16666666666667,263.06,Palestine,82.0,129.1316666666667,Uzbekistan,0,1.1666666666666714,133.9283333333333
France,FIFA World Cup qualification,False,27.333333333333332,430.10999999999996,Austria,8.0,521.5266666666665,France,0,19.333333333333332,-91.41666666666657
Russia,FIFA World Cup qualification,False,44.833333333333336,339.45666666666665,Greece,64.66666666666667,212.42,Russia,0,-19.833333333333336,127.03666666666666
Sweden,FIFA World Cup,True,16.833333333333332,440.00500000000005,Italy,21.0,578.8333333333334,Sweden,0,-4.166666666666668,-138.82833333333332
France,FIFA World Cup qualification,False,65.0,346.72499999999997,Finland,8.0,521.5266666666665,France,0,57.0,-174.80166666666656
Argentina,FIFA World Cup,True,49.5,280.28333333333336,Nigeria,4.5,462.20166666666665,Argentina,0,45.0,-181.9183333333333
Venezuela,FIFA World Cup qualification,False,19.0,395.4550000000001,Uruguay,43.166666666666664,410.935,Venezuela,0,-24.166666666666664,-15.479999999999905
Algeria,FIFA World Cup qualification,False,110.16666666666667,126.67333333333335,Namibia,61.5,212.29999999999998,Algeria,0,48.66666666666667,-85.62666666666664
Turkmenistan,FIFA World Cup qualification,False,99.0,202.94500000000002,India,121.33333333333333,157.96,Turkmenistan,0,-22.33333333333333,44.985000000000014
France,FIFA World Cup qualification,False,27.333333333333332,430.10999999999996,Austria,8.0,521.5266666666665,France,0,19.333333333333332,-91.41666666666657
Spain,FIFA World Cup qualification,False,96.66666666666667,60.405,Israel,7.333333333333333,608.915,Spain,0,89.33333333333334,-548.51
Turkey,FIFA World Cup,False,59.166666666666664,183.17666666666665,Korea Republic,38.166666666666664,290.03666666666663,Turkey,0,21.0,-106.85999999999999
New Zealand,FIFA World Cup qualification,False,155.16666666666666,83.23,New Caledonia,124.5,101.87,New Zealand,0,30.666666666666657,-18.64
Hungary,FIFA World Cup qualification,False,46.333333333333336,370.25999999999993,Bulgaria,50.5,193.13,Hungary,0,-4.166666666666664,177.12999999999994
Russia,FIFA World Cup qualification,False,20.333333333333332,519.1433333333333,Iceland,64.66666666666667,212.42,Russia,0,-44.33333333333334,306.72333333333336
Iraq,FIFA World Cup qualification,False,202.33333333333334,0.0,Pakistan,86.33333333333333,242.39000000000001,Iraq,0,116.00000000000001,-242.39000000000001
Chile,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,9.5,442.0466666666666,Chile,0,21.666666666666668,-20.21666666666664
Saudi Arabia,FIFA World Cup qualification,False,125.5,109.98,Thailand,67.0,174.54,Saudi Arabia,0,58.5,-64.55999999999999
Serbia,FIFA World Cup qualification,False,83.5,299.77,Luxembourg,34.833333333333336,445.91499999999996,Serbia,0,48.666666666666664,-146.14499999999998
Denmark,FIFA World Cup qualification,False,21.0,578.8333333333334,Sweden,12.0,754.7800000000001,Denmark,0,9.0,-175.94666666666672
Slovakia,FIFA World Cup qualification,False,94.5,127.30499999999999,Faroe Islands,28.5,358.18666666666667,Slovakia,0,66.0,-230.88166666666666
Germany,FIFA World Cup,True,24.5,488.3666666666666,USA,1.0,822.7366666666667,Germany,0,23.5,-334.37000000000006
Greece,FIFA World Cup qualification,True,200.83333333333334,17.08,Gibraltar,44.833333333333336,339.45666666666665,Greece,0,156.0,-322.37666666666667
Mali,FIFA World Cup qualification,False,168.66666666666666,0.0,Chad,67.5,198.16833333333332,Mali,0,101.16666666666666,-198.16833333333332
Cuba,FIFA World Cup qualification,False,96.33333333333333,79.475,Haiti,181.5,7.14,Cuba,0,-85.16666666666667,72.335
Uzbekistan,FIFA World Cup qualification,False,117.83333333333333,138.975,Philippines,82.0,129.1316666666667,Uzbekistan,0,35.83333333333333,9.843333333333305
Spain,FIFA World Cup,True,4.0,646.1566666666666,Belgium,7.333333333333333,608.915,Spain,0,-3.333333333333333,37.241666666666674
Mexico,FIFA World Cup qualification,False,85.66666666666667,173.22166666666666,Trinidad and Tobago,16.0,494.0733333333333,Mexico,0,69.66666666666667,-320.8516666666667
Mexico,FIFA World Cup,True,16.833333333333332,477.5566666666667,Croatia,16.0,494.0733333333333,Mexico,0,0.8333333333333321,-16.51666666666665
Congo,FIFA World Cup qualification,False,141.5,24.791666666666668,Equatorial Guinea,89.0,148.03833333333336,Congo,0,52.5,-123.24666666666668
Saudi Arabia,FIFA World Cup qualification,False,143.5,90.26,Hong Kong,67.0,174.54,Saudi Arabia,0,76.5,-84.27999999999999
Canada,FIFA World Cup qualification,False,164.66666666666666,8.5,Puerto Rico,85.5,230.70333333333338,Canada,0,79.16666666666666,-222.20333333333338
Tunisia,FIFA World Cup qualification,False,68.83333333333333,229.67499999999998,Guinea,19.666666666666668,580.4266666666666,Tunisia,0,49.16666666666666,-350.75166666666667
Finland,FIFA World Cup qualification,False,120.16666666666667,81.07333333333334,Azerbaijan,65.0,346.72499999999997,Finland,0,55.16666666666667,-265.65166666666664
Haiti,FIFA World Cup qualification,True,78.66666666666667,177.43499999999997,Curaçao,96.33333333333333,79.475,Haiti,0,-17.666666666666657,97.95999999999998
Sweden,FIFA World Cup qualification,False,7.0,613.3216666666666,Switzerland,21.0,578.8333333333334,Sweden,0,-14.0,34.48833333333323
Switzerland,FIFA World Cup,True,19.666666666666668,527.0783333333334,Netherlands,7.0,613.3216666666666,Switzerland,0,12.666666666666668,-86.24333333333323
Argentina,FIFA World Cup qualification,False,43.166666666666664,410.935,Venezuela,4.5,462.20166666666665,Argentina,0,38.666666666666664,-51.26666666666665
Niger,FIFA World Cup qualification,True,206.33333333333334,0.0,Somalia,107.83333333333333,183.29333333333332,Niger,0,98.50000000000001,-183.29333333333332
Haiti,FIFA World Cup qualification,False,51.333333333333336,367.03999999999996,Jamaica,96.33333333333333,79.475,Haiti,0,-44.99999999999999,287.56499999999994
Germany,FIFA World Cup qualification,False,53.5,378.68666666666667,Norway,1.0,822.7366666666667,Germany,0,52.5,-444.05
Spain,FIFA World Cup qualification,False,28.5,358.18666666666667,Slovakia,7.333333333333333,608.915,Spain,0,21.166666666666668,-250.7283333333333
USA,FIFA World Cup qualification,False,51.333333333333336,367.03999999999996,Jamaica,24.5,488.3666666666666,USA,0,26.833333333333336,-121.32666666666665
Japan,FIFA World Cup qualification,False,119.66666666666667,150.8516666666667,Bahrain,57.833333333333336,220.96666666666667,Japan,0,61.833333333333336,-70.11499999999998
Denmark,FIFA World Cup qualification,False,57.833333333333336,243.60333333333332,Albania,12.0,754.7800000000001,Denmark,0,45.833333333333336,-511.17666666666673
Denmark,FIFA World Cup qualification,False,57.833333333333336,243.60333333333332,Albania,12.0,754.7800000000001,Denmark,0,45.833333333333336,-511.17666666666673
Singapore,FIFA World Cup qualification,True,83.16666666666667,263.06,Palestine,171.66666666666666,31.26,Singapore,0,-88.49999999999999,231.8
Brazil,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,2.0,638.3583333333332,Brazil,0,7.5,-196.3116666666666
Lithuania,FIFA World Cup qualification,False,181.16666666666666,42.68500000000001,Liechtenstein,138.83333333333334,40.94833333333333,Lithuania,0,42.333333333333314,1.7366666666666788
Mexico,FIFA World Cup,True,16.833333333333332,477.5566666666667,Croatia,16.0,494.0733333333333,Mexico,0,0.8333333333333321,-16.51666666666665
Poland,FIFA World Cup,True,57.833333333333336,220.96666666666667,Japan,8.0,569.9300000000001,Poland,0,49.833333333333336,-348.96333333333337
Switzerland,FIFA World Cup qualification,False,133.5,78.05166666666666,Latvia,7.0,613.3216666666666,Switzerland,0,126.5,-535.27
Argentina,FIFA World Cup qualification,False,52.666666666666664,406.9783333333333,Bolivia,4.5,462.20166666666665,Argentina,0,48.166666666666664,-55.22333333333336
Romania,FIFA World Cup qualification,False,138.83333333333334,40.94833333333333,Lithuania,34.333333333333336,384.19,Romania,0,104.5,-343.2416666666667
Puerto Rico,FIFA World Cup qualification,False,155.5,36.465,Dominican Republic,164.66666666666666,8.5,Puerto Rico,0,-9.166666666666657,27.965000000000003
Senegal,FIFA World Cup qualification,False,110.16666666666667,126.67333333333335,Namibia,26.833333333333332,401.705,Senegal,0,83.33333333333334,-275.03166666666664
Georgia,FIFA World Cup qualification,False,170.5,44.43333333333334,Moldova,98.66666666666667,203.5683333333333,Georgia,0,71.83333333333333,-159.13499999999996
Singapore,FIFA World Cup qualification,True,83.16666666666667,263.06,Palestine,171.66666666666666,31.26,Singapore,0,-88.49999999999999,231.8
Portugal,FIFA World Cup qualification,False,90.33333333333333,218.51500000000001,Estonia,3.5,708.9733333333334,Portugal,0,86.83333333333333,-490.45833333333337
Czech Republic,FIFA World Cup qualification,False,94.5,127.30499999999999,Faroe Islands,45.5,306.84833333333336,Czech Republic,0,49.0,-179.54333333333335
Mali,FIFA World Cup qualification,False,168.66666666666666,0.0,Chad,67.5,198.16833333333332,Mali,0,101.16666666666666,-198.16833333333332
Haiti,FIFA World Cup qualification,False,78.66666666666667,177.43499999999997,Curaçao,96.33333333333333,79.475,Haiti,0,-17.666666666666657,97.95999999999998
Spain,FIFA World Cup,True,52.666666666666664,406.9783333333333,Bolivia,7.333333333333333,608.915,Spain,0,45.33333333333333,-201.93666666666667
Australia,FIFA World Cup qualification,False,150.33333333333334,117.98,Solomon Islands,37.5,394.7683333333334,Australia,0,112.83333333333334,-276.78833333333336
Suriname,FIFA World Cup qualification,False,165.83333333333334,0.0,Guyana,156.33333333333334,0.0,Suriname,0,9.5,0.0
Chile,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,9.5,442.0466666666666,Chile,0,21.666666666666668,-20.21666666666664
Paraguay,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,31.166666666666668,421.83,Paraguay,0,-21.666666666666668,20.21666666666664
Austria,FIFA World Cup qualification,False,184.83333333333334,27.378333333333334,Malta,27.333333333333332,430.10999999999996,Austria,0,157.5,-402.7316666666666
Romania,FIFA World Cup qualification,False,94.5,127.30499999999999,Faroe Islands,34.333333333333336,384.19,Romania,0,60.166666666666664,-256.885
Germany,FIFA World Cup,True,8.0,521.5266666666665,France,1.0,822.7366666666667,Germany,0,7.0,-301.21000000000015
Chile,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,9.5,442.0466666666666,Chile,0,21.666666666666668,-20.21666666666664
Turkey,FIFA World Cup qualification,False,184.83333333333334,27.378333333333334,Malta,38.166666666666664,290.03666666666663,Turkey,0,146.66666666666669,-262.6583333333333
Canada,FIFA World Cup qualification,False,96.33333333333333,79.475,Haiti,85.5,230.70333333333338,Canada,0,10.833333333333329,-151.22833333333338
Bulgaria,FIFA World Cup qualification,False,20.333333333333332,519.1433333333333,Iceland,46.333333333333336,370.25999999999993,Bulgaria,0,-26.000000000000004,148.88333333333338
Brazil,FIFA World Cup qualification,False,19.0,395.4550000000001,Uruguay,2.0,638.3583333333332,Brazil,0,17.0,-242.90333333333314
Switzerland,FIFA World Cup,True,34.333333333333336,384.19,Romania,7.0,613.3216666666666,Switzerland,0,27.333333333333336,-229.1316666666666
USA,FIFA World Cup qualification,False,181.5,7.14,Cuba,24.5,488.3666666666666,USA,0,157.0,-481.22666666666663
Curaçao,FIFA World Cup qualification,False,125.33333333333333,81.62166666666666,Nicaragua,78.66666666666667,177.43499999999997,Curaçao,0,46.66666666666666,-95.81333333333332
Mexico,FIFA World Cup qualification,False,51.333333333333336,367.03999999999996,Jamaica,16.0,494.0733333333333,Mexico,0,35.333333333333336,-127.03333333333336
Estonia,FIFA World Cup qualification,True,200.83333333333334,17.08,Gibraltar,90.33333333333333,218.51500000000001,Estonia,0,110.50000000000001,-201.435
Portugal,FIFA World Cup qualification,False,184.83333333333334,27.378333333333334,Malta,3.5,708.9733333333334,Portugal,0,181.33333333333334,-681.595
Malawi,FIFA World Cup qualification,False,110.16666666666667,126.67333333333335,Namibia,122.16666666666667,91.53000000000002,Malawi,0,-12.0,35.14333333333333
Bahrain,FIFA World Cup qualification,False,169.33333333333334,45.81166666666667,Kuwait,119.66666666666667,150.8516666666667,Bahrain,0,49.66666666666667,-105.04000000000002
Nigeria,FIFA World Cup qualification,False,52.666666666666664,252.12166666666664,Burkina Faso,49.5,280.28333333333336,Nigeria,0,3.1666666666666643,-28.16166666666672
Thailand,FIFA World Cup qualification,False,133.16666666666666,113.13999999999999,Yemen,125.5,109.98,Thailand,0,7.666666666666657,3.1599999999999824
Norway,FIFA World Cup qualification,False,83.5,299.77,Luxembourg,53.5,378.68666666666667,Norway,0,30.0,-78.91666666666669
Italy,FIFA World Cup qualification,False,170.5,44.43333333333334,Moldova,16.833333333333332,440.00500000000005,Italy,0,153.66666666666666,-395.5716666666667
Spain,FIFA World Cup qualification,False,184.83333333333334,27.378333333333334,Malta,7.333333333333333,608.915,Spain,0,177.5,-581.5366666666666
Argentina,FIFA World Cup qualification,False,64.5,58.74999999999999,Ecuador,4.5,462.20166666666665,Argentina,0,60.0,-403.45166666666665
Israel,FIFA World Cup qualification,False,181.16666666666666,42.68500000000001,Liechtenstein,96.66666666666667,60.405,Israel,0,84.49999999999999,-17.71999999999999
Honduras,FIFA World Cup qualification,False,134.66666666666666,0.0,Guatemala,62.666666666666664,284.3066666666667,Honduras,0,72.0,-284.3066666666667
Japan,FIFA World Cup qualification,True,196.5,0.0,Bangladesh,57.833333333333336,220.96666666666667,Japan,0,138.66666666666666,-220.96666666666667
Brazil,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,2.0,638.3583333333332,Brazil,0,7.5,-196.3116666666666
Russia,FIFA World Cup qualification,False,83.5,299.77,Luxembourg,64.66666666666667,212.42,Russia,0,18.83333333333333,87.35
Nigeria,FIFA World Cup qualification,False,74.83333333333333,190.57333333333335,South Africa,49.5,280.28333333333336,Nigeria,0,25.33333333333333,-89.71000000000001
Serbia,FIFA World Cup qualification,False,138.83333333333334,40.94833333333333,Lithuania,34.833333333333336,445.91499999999996,Serbia,0,104.0,-404.96666666666664
Finland,FIFA World Cup qualification,True,162.66666666666666,74.70666666666666,Kosovo,65.0,346.72499999999997,Finland,0,97.66666666666666,-272.0183333333333
Saudi Arabia,FIFA World Cup qualification,False,119.66666666666667,150.8516666666667,Bahrain,67.0,174.54,Saudi Arabia,0,52.66666666666667,-23.688333333333304
